,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
car,0.20986999571323395,0.46481001377105713,-0.24237999320030212,-0.06575100123882294,0.6085600256919861,-0.3469800055027008,-0.2533099949359894,-0.42590001225471497,-0.22277000546455383,2.291300058364868,-0.3385300040245056,0.23274999856948853,-0.27511000633239746,0.24063999950885773,-1.069700002670288,-0.2697800099849701,-0.8073300123214722,1.8697999715805054,0.4556199908256531,-0.14469000697135925,0.016246000304818153,-0.3547300100326538,0.7615200281143188,-0.06858900189399719,0.01215600036084652,0.009052000008523464,0.11130999773740768,-0.3074600100517273,0.24167999625205994,0.11400000005960464,0.439520001411438,-0.66593998670578,-0.07319799810647964,0.8056600093841553,0.11748000234365463,-0.387580007314682,0.10690999776124954,0.3369700014591217,-0.1318800002336502,0.19363999366760254,0.5555300116539001,-0.34029000997543335,0.17058999836444855,0.4073599874973297,-0.1615000069141388,0.07030200213193893,0.06777200102806091,-0.8176299929618835,0.3064500093460083,-0.009986200369894505,0.09460599720478058,-0.5976300239562988,0.14192000031471252,0.1485700011253357,-0.3153499960899353,0.09909199923276901,0.20672999322414398,-0.44040998816490173,0.21518999338150024,-0.41293999552726746,0.26374000310897827,-0.1549299955368042,0.2473900020122528,0.42089998722076416,0.18768000602722168,0.046904001384973526,0.0968480035662651,0.027431000024080276,0.10632999986410141,0.31926000118255615,-0.7626000046730042,-0.08837299793958664,0.37518998980522156,0.473690003156662,-0.7355700135231018,-0.10760000348091125,-0.02655700035393238,-0.5107899904251099,-0.1888599991798401,0.28679001331329346,0.06579799950122833,0.5712900161743164,0.2505599856376648,0.07385800033807755,0.008469999767839909,0.015158000402152538,0.7357000112533569,0.6254900097846985,0.051600001752376556,-0.2580200135707855,-0.08120299875736237,0.1373099982738495,0.1880899965763092,-0.6587100028991699,-0.22360999882221222,-0.3331800103187561,0.15852999687194824,0.5152300000190735,0.502590000629425,-0.1689399927854538,-0.08646500110626221,0.25036001205444336,-0.1741899996995926,-0.027722999453544617,0.11262000352144241,-0.46448999643325806,0.1695600003004074,0.2893100082874298,-0.13187000155448914,0.4636799991130829,-0.2934800088405609,-0.31244000792503357,0.6588600277900696,-0.4784199893474579,0.14754000306129456,-0.3064599931240082,0.4384700059890747,0.17684000730514526,-0.1196800023317337,-0.031001999974250793,-0.12228000164031982,-0.5642399787902832,0.15288999676704407,-0.7938899993896484,-0.3673099875450134,0.1691800057888031,-0.095210000872612,0.164900004863739,0.15936000645160675,0.12460000067949295,0.3884600102901459,0.2301899939775467,-0.13053999841213226,-0.21931999921798706,-0.26782000064849854,-0.607450008392334,-0.34825998544692993,0.17655999958515167,-0.10350999981164932,-0.22750000655651093,-1.6110999584197998,-0.4050399959087372,1.0872000455856323,-0.16391000151634216,0.06558600068092346,-0.10632000118494034,-0.14013999700546265,0.17712000012397766,0.7110000252723694,0.20313000679016113,-0.5013800263404846,0.17291000485420227,-0.05320800095796585,-0.40667998790740967,0.14906999468803406,-0.3063099980354309,0.465719997882843,0.3797700107097626,-0.13335999846458435,-0.0769369974732399,0.01180300023406744,-0.11185000091791153,0.7036399841308594,-0.06861499696969986,0.585860013961792,-0.5989000201225281,-0.2810400128364563,0.4967400133609772,0.4586699903011322,0.16290999948978424,-0.28317001461982727,0.388700008392334,-0.39882001280784607,0.2240699976682663,-0.23703999817371368,-0.23154999315738678,0.0678820013999939,0.8382800221443176,0.13231000304222107,0.29778000712394714,0.18470999598503113,-9.741500252857804e-05,-0.6999300122261047,0.004695899784564972,-0.35460999608039856,-0.09641300141811371,0.10311999917030334,0.0852930024266243,-0.2690899968147278,0.4388599991798401,0.3127500116825104,0.22829000651836395,0.48072001338005066,0.1839900016784668,-0.17628000676631927,-0.48322001099586487,0.0956759974360466,-0.2449900060892105,0.05891500040888786,-0.039354998618364334,-0.469539999961853,-0.262719988822937,0.1546200066804886,-0.1805499941110611,0.001688100048340857,0.057027000933885574,-0.0672840029001236,0.24853000044822693,0.3573499917984009,0.1432500034570694,-0.4927600026130676,-0.02932099997997284,0.05116700008511543,0.49619999527931213,0.37307998538017273,0.40202999114990234,0.09290499985218048,0.7406100034713745,-0.33765000104904175,-0.3564099967479706,0.6167500019073486,-0.9551699757575989,-0.2749199867248535,0.22078999876976013,-0.28898000717163086,-0.15503999590873718,-0.31433001160621643,0.5838299989700317,-0.026138000190258026,-0.27755001187324524,-0.04718400165438652,0.10503999888896942,-0.4241900146007538,-0.1641400009393692,-0.5071099996566772,0.4261699914932251,0.3688899874687195,0.432669997215271,-0.0044479998759925365,0.5644199848175049,-0.030964000150561333,0.07762899994850159,0.22217999398708344,0.12817999720573425,-0.16234999895095825,-0.22912000119686127,0.49173998832702637,-0.5193700194358826,-0.20792999863624573,-0.3686800003051758,-0.5571399927139282,-0.19930000603199005,0.29782000184059143,0.07592099905014038,-0.3989500105381012,0.8169199824333191,-0.10221000015735626,-0.3804900050163269,0.19905999302864075,-0.019874999299645424,0.07343100011348724,-0.13882000744342804,0.27913999557495117,-0.4536699950695038,0.2922700047492981,-0.554889976978302,-0.42120999097824097,0.5566700100898743,-0.4523000121116638,-0.11956000328063965,0.13504000008106232,-0.23579999804496765,0.7422099709510803,-0.27889999747276306,-0.054579999297857285,0.31944000720977783,0.3671700060367584,0.13429999351501465,0.13628999888896942,-0.09745799750089645,-0.6031000018119812,-0.17761999368667603,0.2590999901294708,0.33149999380111694,0.22700999677181244,0.6366400122642517,0.15323999524116516,-0.3289400041103363,-0.3674899935722351,-0.2032800018787384,-1.1923999786376953,-0.4639500081539154,0.6698399782180786,-0.49404001235961914,0.441540002822876,-0.43698999285697937,0.23537999391555786,0.32135000824928284,0.26649001240730286,0.2243800014257431
truck,0.21916000545024872,0.3311299979686737,0.06860300153493881,-0.15814000368118286,0.4772300124168396,0.2800000011920929,-0.4068799912929535,-0.378030002117157,-0.09328600019216537,1.9457999467849731,-0.3381099998950958,-0.06212899833917618,0.12105999886989594,0.22158999741077423,-1.2116999626159668,-0.6940199732780457,-0.3707900047302246,1.763100028038025,-0.07542300224304199,-0.09229599684476852,-0.10413999855518341,-0.2902800142765045,0.5299800038337708,0.3181599974632263,0.22989000380039215,0.12184999883174896,0.13782000541687012,-0.10284999758005142,0.29440999031066895,-0.23396000266075134,0.1932699978351593,-0.41743001341819763,-0.54680997133255,0.2400200068950653,-0.2199299931526184,-0.11548999696969986,0.09813100099563599,0.35076001286506653,0.007387000136077404,0.30674999952316284,0.09373699873685837,-0.32214000821113586,0.20853999257087708,0.543969988822937,0.058368999511003494,-0.08455599844455719,0.147599995136261,-0.5720599889755249,-0.07663799822330475,-0.051607999950647354,0.22002999484539032,-0.24886000156402588,0.7989699840545654,0.2180500030517578,-0.25470998883247375,0.47663000226020813,-0.25751999020576477,-0.21740999817848206,0.12511999905109406,-0.3133299946784973,0.15546000003814697,-0.12886999547481537,0.3974300026893616,0.7466300129890442,0.7969800233840942,-0.645609974861145,0.1804800033569336,-0.15998999774456024,0.021310999989509583,0.3846299946308136,-0.640720009803772,-0.2587299942970276,0.777180016040802,0.27059000730514526,-0.21199999749660492,0.31446999311447144,0.11215999722480774,-0.10863000154495239,-0.04529599845409393,0.4193100035190582,-0.20023000240325928,0.5406399965286255,0.32615000009536743,-0.02843800000846386,0.42451998591423035,0.11597000062465668,0.7381200194358826,0.6444000005722046,-0.39653998613357544,0.08774100244045258,-0.29594001173973083,-0.09536699950695038,0.1262200027704239,-0.6043300032615662,-0.022926000878214836,-0.17093999683856964,0.03447699919342995,0.2926200032234192,0.15017999708652496,-0.04474300146102905,-0.30476000905036926,0.2618800103664398,0.13470999896526337,-0.01978600025177002,-0.5289599895477295,-0.5886099934577942,0.4936800003051758,0.14013999700546265,-0.1310500055551529,-0.15469999611377716,-0.2502000033855438,-0.41572999954223633,0.5431699752807617,-0.5382099747657776,0.23937000334262848,-0.19809000194072723,0.5099800229072571,0.36910998821258545,0.31690001487731934,-0.07372300326824188,-0.25953999161720276,-0.08842100203037262,0.2783600091934204,-0.6995499730110168,-0.4680100083351135,-0.045485999435186386,0.06893700361251831,-0.1035199984908104,-0.5333300232887268,0.26093000173568726,0.485150009393692,0.08647800236940384,-0.27489998936653137,0.10481999814510345,-0.22221000492572784,-0.2014700025320053,-0.04095600172877312,0.22000999748706818,-0.3901900053024292,-0.05990299955010414,-1.6957999467849731,-0.5404099822044373,0.7414600253105164,0.052299998700618744,-0.060975998640060425,0.04721599817276001,-0.43338000774383545,-0.4249800145626068,0.5959699749946594,-0.017176000401377678,-0.541379988193512,0.14459000527858734,0.003697300096973777,-0.4248200058937073,0.5975300073623657,-0.1181500032544136,0.43062999844551086,0.3317300081253052,0.021436000242829323,0.13932999968528748,-0.022127000615000725,0.27167999744415283,0.0070778001099824905,0.08419600129127502,0.19085000455379486,0.09857600182294846,-0.3190299868583679,0.032026998698711395,0.40369999408721924,0.18297000229358673,0.24842000007629395,0.3696900010108948,-0.4945499897003174,-0.007568600121885538,0.2003300040960312,-0.35885998606681824,-0.2823599874973297,0.4830000102519989,0.13187000155448914,0.4071100056171417,-0.0520160011947155,0.34672001004219055,-0.31575000286102295,-0.5147799849510193,-0.48464998602867126,0.2721000015735626,0.11424999684095383,-0.30581000447273254,-0.16539999842643738,0.08815299719572067,0.07092700153589249,-0.25372999906539917,0.6030399799346924,-0.3313800096511841,-0.31255000829696655,-0.004523999989032745,0.36928999423980713,0.1454399973154068,-0.5851699709892273,-0.5596100091934204,-0.33776000142097473,-0.009845900349318981,0.17847999930381775,-0.17218999564647675,-0.3273699879646301,-0.5011500120162964,-0.044544000178575516,0.4192500114440918,0.7603499889373779,0.029488999396562576,0.021635999903082848,0.22248999774456024,0.23173999786376953,1.0293999910354614,0.57191002368927,0.4791100025177002,-0.590749979019165,0.4484800100326538,-0.33814001083374023,-0.2104099988937378,0.5011299848556519,-0.28262001276016235,0.41967999935150146,0.13910000026226044,-0.10785999894142151,-0.12737999856472015,0.1123799979686737,0.5325499773025513,-0.519349992275238,0.07050199806690216,-0.4793800115585327,-0.07771199941635132,-0.05880400165915489,-0.7067300081253052,0.15640999376773834,0.23111000657081604,-0.08843699842691422,0.5034000277519226,0.020549999549984932,0.41036999225616455,0.35558000206947327,-0.11782000213861465,0.06050499901175499,0.023249000310897827,-0.2395399957895279,-0.004136300180107355,0.25971001386642456,-0.3078399896621704,0.3255400061607361,-0.27125000953674316,-0.5586000084877014,-0.31898000836372375,-0.1672700047492981,0.2419700026512146,-0.4765799939632416,0.31461000442504883,0.00962470006197691,-0.029815999791026115,-0.29221001267433167,0.06735499948263168,-0.08893200010061264,-0.18379999697208405,0.06116199865937233,-0.9878699779510498,0.14905999600887299,0.20221999287605286,0.010340999811887741,0.4250200092792511,-0.5992400050163269,0.30827000737190247,0.8243700265884399,0.12337999790906906,0.05618000030517578,-0.13065999746322632,-0.18941999971866608,0.22452999651432037,-0.15497000515460968,0.6392199993133545,0.44589999318122864,-0.37505999207496643,-0.5583400130271912,0.12723000347614288,-0.35148999094963074,0.19457000494003296,0.5169299840927124,0.09532400220632553,-0.49737998843193054,0.2195100039243698,-0.3483999967575073,-0.278329998254776,-0.642270028591156,-0.9067599773406982,0.8694900274276733,-0.2830300033092499,-0.08442500233650208,-0.8924199938774109,0.1294499933719635,0.2755799889564514,0.07359399646520615,-0.02930399961769581
suv,-0.06850399821996689,0.42309999465942383,0.32989001274108887,-0.4192900061607361,0.5139399766921997,0.09721499681472778,0.11565999686717987,-0.10199999809265137,-0.19449999928474426,-0.382999986410141,-0.4556100070476532,-0.2544200122356415,-0.22096000611782074,0.1617099940776825,-0.9674100279808044,-0.45618999004364014,-0.34650999307632446,0.9058499932289124,0.12783999741077423,-0.2218399941921234,-0.21665999293327332,-0.72816002368927,0.7779099941253662,0.07666400074958801,-0.4704200029373169,0.37988999485969543,0.031129000708460808,-0.26436999440193176,0.429720014333725,0.19740000367164612,0.31227999925613403,-0.37292999029159546,-0.407260000705719,0.35008999705314636,0.062196001410484314,-0.8208000063896179,0.6948400139808655,-0.1308099925518036,-0.71492999792099,-0.14730000495910645,0.17256000638008118,-0.29197999835014343,0.047331999987363815,0.7512500286102295,0.23859000205993652,-0.5931800007820129,0.5878599882125854,-0.17069999873638153,0.2553600072860718,-0.08555900305509567,-0.030036000534892082,0.004095099866390228,0.18052999675273895,-0.42219001054763794,-0.43643999099731445,0.08455199748277664,-0.20940999686717987,-0.36278998851776123,0.17646999657154083,-0.3864000141620636,0.366129994392395,-0.5754200220108032,0.64683997631073,0.002395099960267544,0.5644500255584717,-0.04197400063276291,-0.13423000276088715,0.19189999997615814,0.24270999431610107,-0.01484999991953373,-0.333730012178421,-0.19762000441551208,0.1751900017261505,-0.19294999539852142,-0.1264999955892563,0.1756799966096878,0.0036510000936686993,-0.27289000153541565,-0.3487299978733063,0.9396899938583374,-0.46981000900268555,0.9381300210952759,0.13384999334812164,0.7166399955749512,-0.3201799988746643,0.5132700204849243,1.145900011062622,0.33511000871658325,-0.15955999493598938,0.012818999588489532,0.11454000324010849,0.013000999577343464,0.5136899948120117,-0.28053998947143555,0.11897999793291092,-0.011783000081777573,0.002838500076904893,0.6549000144004822,0.36838001012802124,-0.15025000274181366,0.259880006313324,0.11348000168800354,0.2515000104904175,-0.5391899943351746,0.18838000297546387,-1.510200023651123,0.45664000511169434,0.8944299817085266,0.09627299755811691,-0.5124800205230713,-0.02913600020110607,-0.21180999279022217,0.88059002161026,-0.9201200008392334,-0.1211400032043457,0.18140000104904175,0.44394001364707947,0.11198999732732773,0.2410700023174286,-0.310589998960495,-0.3473300039768219,0.20434999465942383,-0.21386000514030457,-0.42037999629974365,-0.3251799941062927,0.4985699951648712,0.12549999356269836,-0.17765000462532043,0.034961998462677,0.5560899972915649,0.5115799903869629,-0.22949999570846558,-0.684689998626709,-0.3800399899482727,-0.5889099836349487,-0.3527199923992157,-0.383870005607605,-0.2609800100326538,0.22806000709533691,-0.39103999733924866,-1.108299970626831,-0.06127699837088585,0.6952999830245972,0.17294999957084656,-0.04199700057506561,0.2806699872016907,0.027142999693751335,0.14213000237941742,0.2874999940395355,-0.27796000242233276,-0.3809800148010254,-0.06280999630689621,0.1010499969124794,-0.5570899844169617,0.5655999779701233,-0.271230012178421,0.4771699905395508,0.3314799964427948,-0.6167700290679932,0.6092399954795837,0.8100900053977966,0.19845999777317047,0.23228000104427338,-0.21581999957561493,0.5938699841499329,0.30886998772621155,-0.6672899723052979,0.04607599973678589,0.6647599935531616,-0.5079100131988525,-0.1518000066280365,0.34261998534202576,-0.5076599717140198,-0.07467900216579437,0.3939000070095062,-0.6483200192451477,-0.0626240000128746,0.3237600028514862,-0.04657299816608429,0.292279988527298,-0.002189100021496415,0.4222300052642822,-0.35631999373435974,-0.18275000154972076,-0.2913399934768677,0.11620000004768372,0.5568600296974182,-0.16722999513149261,-0.0954200029373169,0.7141299843788147,0.16144999861717224,-0.5147299766540527,0.4807699918746948,-0.641290009021759,-0.2814599871635437,-0.290039986371994,0.22553999722003937,0.3415699899196625,0.02761800028383732,0.017791999503970146,-0.39329999685287476,-0.38023000955581665,-0.3711099922657013,-0.30946001410484314,-0.09057299792766571,-0.3208500146865845,0.10007999837398529,0.29993999004364014,0.05381999909877777,-0.2619599997997284,-0.09309700131416321,0.006885699927806854,-0.4129300117492676,0.6197299957275391,-0.30649998784065247,0.34505000710487366,0.015502999536693096,0.29951998591423035,-0.21573999524116516,-0.39076000452041626,0.4596700072288513,-0.22569000720977783,-0.3247799873352051,0.03029000014066696,-0.38850000500679016,0.2811700105667114,0.22098000347614288,-0.03335399925708771,-0.14359000325202942,-0.2156900018453598,-0.35078999400138855,-0.11473999917507172,-0.2370699942111969,-0.3793500065803528,-0.48076000809669495,0.1285099983215332,0.157150000333786,0.24079999327659607,0.16457000374794006,-0.09013000130653381,0.3859899938106537,-0.4671199917793274,-0.08731500059366226,0.5886300206184387,-0.014297000132501125,-0.18991999328136444,0.62677001953125,-0.5195599794387817,-0.08460400253534317,-0.8093000054359436,-0.6269000172615051,-0.5569499731063843,0.39030998945236206,0.2601799964904785,-0.0876379981637001,0.5458599925041199,0.14023999869823456,-0.22995999455451965,-0.2679400146007538,0.20848999917507172,0.3734799921512604,-0.6011800169944763,0.045069001615047455,-0.597819983959198,-0.12737999856472015,-0.3192499876022339,-0.24932999908924103,0.5566800236701965,-0.8256800174713135,0.5052700042724609,-0.2098499983549118,0.008173399604856968,0.548520028591156,0.020013000816106796,-0.21936999261379242,0.22348999977111816,0.027546999976038933,-0.0628810003399849,0.2179100066423416,-0.4849799871444702,-0.6892899870872498,0.055038999766111374,0.26572999358177185,0.24714000523090363,-0.14670999348163605,0.47609999775886536,-0.13826000690460205,0.5315099954605103,-0.2664499878883362,0.2791700065135956,-0.5278199911117554,-0.576770007610321,-0.043894000351428986,-1.0703999996185303,0.20749999582767487,-0.7282999753952026,-0.1310500055551529,0.030542999505996704,0.3491699993610382,-0.418069988489151
elves,-0.5265799760818481,-0.6311200261116028,-0.9621999859809875,-0.23232999444007874,-0.3813900053501129,-0.02405400015413761,0.32923999428749084,0.3144499957561493,-0.5876200199127197,1.0160000324249268,0.1746000051498413,-0.9144399762153625,-0.017340999096632004,0.39351001381874084,-0.11534000188112259,0.1120000034570694,0.13003000617027283,-0.5168799757957458,-0.22245000302791595,-0.1049799993634224,0.3873400092124939,-0.22754999995231628,-0.37147000432014465,0.16845999658107758,-0.18190999329090118,-0.06051899865269661,-0.11518000066280365,-0.5151500105857849,0.51419997215271,-0.35141000151634216,-0.6331400275230408,-0.32464998960494995,-0.4604699909687042,0.16222000122070312,0.6067500114440918,0.2921200096607208,-0.09650799632072449,-0.017985999584197998,-0.0867689996957779,0.15891000628471375,-0.295089989900589,0.014739999547600746,-0.3763999938964844,-0.1856600046157837,0.3595300018787384,-0.327210009098053,0.4198000133037567,-0.3937000036239624,0.4194299876689911,0.17408999800682068,-0.06123200058937073,-0.051569998264312744,-0.20350000262260437,-0.15481999516487122,0.2571699917316437,-0.17702999711036682,-0.33772000670433044,0.4630599915981293,-0.053991999477148056,0.02125299908220768,0.7040899991989136,-0.3347899913787842,0.30522000789642334,0.050586000084877014,-0.2995400130748749,0.44550999999046326,0.1084199994802475,0.0028009999077767134,-0.35569998621940613,0.08747100085020065,0.21698999404907227,-0.09173399955034256,0.21987000107765198,-0.8062899708747864,0.28784000873565674,0.8794699907302856,-0.2915700078010559,0.1138399988412857,0.6631799936294556,0.12859000265598297,-0.4544999897480011,-0.42941999435424805,0.23353999853134155,0.03708299994468689,-0.16130000352859497,0.2504499852657318,0.6461499929428101,0.04396999999880791,-0.5747900009155273,0.017480000853538513,-0.004135900177061558,0.6056100130081177,-0.28661999106407166,0.15680000185966492,0.49542000889778137,-0.08475200086832047,0.030434999614953995,-0.45938000082969666,-0.12522999942302704,0.1417900025844574,0.1627800017595291,0.09140100330114365,-0.37623000144958496,0.2197200059890747,-0.5097200274467468,-1.1404000520706177,0.03444499894976616,-0.08885200321674347,0.26416000723838806,-0.4781000018119812,0.0005708900280296803,-0.37165001034736633,0.005675899796187878,-0.43439000844955444,0.042142998427152634,0.5236600041389465,0.16564999520778656,0.24191999435424805,-0.2805599868297577,-0.1070299968123436,0.9286999702453613,-0.8985499739646912,0.5988199710845947,0.12646999955177307,0.11170999705791473,-0.27963998913764954,0.6007999777793884,-0.1292099952697754,-0.17183999717235565,0.5070400238037109,-0.08438199758529663,0.08580899983644485,-0.3850899934768677,-0.14196999371051788,0.21297000348567963,0.13196000456809998,-0.4019300043582916,0.10130999982357025,-0.05111299827694893,-2.3262000468093902e-05,-1.763200044631958,0.021335000172257423,-0.1608400046825409,0.10247000306844711,0.01793299987912178,0.16721999645233154,0.7339299917221069,0.1637600064277649,-0.5936400294303894,0.12152999639511108,-0.11614000052213669,-0.49417001008987427,-0.3958899974822998,0.02690800093114376,0.3939400017261505,0.33331000804901123,0.21665999293327332,0.0859529972076416,0.07788900285959244,0.6294000148773193,-0.10586000233888626,0.4324899911880493,-0.8668100237846375,0.35420000553131104,0.15910999476909637,-0.5568299889564514,-0.3504199981689453,-0.7041400074958801,-0.4117099940776825,0.01846799999475479,0.3712100088596344,0.9076899886131287,-0.3445200026035309,0.6471499800682068,0.29686999320983887,0.6148899793624878,0.5525100231170654,-0.725570023059845,-0.25301000475883484,-0.6683300137519836,-0.2547599971294403,-0.15530000627040863,-0.04214699938893318,-0.22158999741077423,-0.6000099778175354,-0.01803099922835827,-0.18745000660419464,-0.25874000787734985,0.425680011510849,0.27118000388145447,-0.32297998666763306,0.07814700156450272,-0.1956299990415573,-0.05877000093460083,-0.14042000472545624,-0.06288599967956543,0.12690000236034393,-0.5109599828720093,-0.007320899982005358,0.15242999792099,0.28143998980522156,-0.2635999917984009,0.5452600121498108,0.07465100288391113,0.06966900080442429,0.3874000012874603,0.23521000146865845,-0.3714100122451782,0.5360400080680847,-0.6980500221252441,-0.0419979989528656,0.2793999910354614,-0.0720990002155304,0.36636999249458313,0.20011000335216522,-0.11051999777555466,1.09660005569458,0.17624999582767487,0.39921000599861145,0.466839998960495,0.07975500077009201,-0.2880899906158447,-0.15484000742435455,-0.35725000500679016,-0.9455000162124634,0.4055800139904022,0.28119000792503357,-0.018316999077796936,-0.8423399925231934,-0.2653700113296509,-0.5143499970436096,0.30605998635292053,-0.60903000831604,0.17786000669002533,0.6726800203323364,-0.004201599862426519,-0.060208000242710114,0.31398001313209534,0.17550000548362732,-0.20746999979019165,-0.3630099892616272,0.3991999924182892,-0.48840001225471497,-0.27768000960350037,-0.3437800109386444,-0.3043299913406372,-0.7815399765968323,0.6620299816131592,-0.15353000164031982,-0.12993000447750092,0.06065899878740311,-0.4694100022315979,0.12477000057697296,0.11378999799489975,0.6673099994659424,0.06047999858856201,-0.4296700060367584,0.42680999636650085,-0.31723999977111816,0.17851999402046204,0.08079200237989426,0.11341000348329544,-0.39173001050949097,-0.23473000526428223,0.08278600126504898,0.21306000649929047,0.20633000135421753,0.3786199986934662,-0.27511999011039734,0.2032500058412552,-0.8279299736022949,0.37026000022888184,-0.9560700058937073,-0.3089999854564667,-0.351859986782074,0.6219599843025208,-1.2308000326156616,0.22822999954223633,-0.010582000017166138,-0.013017999939620495,0.9197400212287903,0.5005199909210205,-0.09108400344848633,0.02855999954044819,0.09035699814558029,-0.29460999369621277,-0.20920999348163605,-0.5668699741363525,-0.009274099953472614,-0.4309000074863434,-0.5704799890518188,0.39816001057624817,0.2964400053024292,0.4462200105190277,-0.37602999806404114,0.40369001030921936,0.048204999417066574,0.12996000051498413,0.0037358999252319336,-0.19961999356746674
